"Step","Adam-5 - disc_loss","Adam-5 - disc_loss__MIN","Adam-5 - disc_loss__MAX","SGD-1 - disc_loss","SGD-1 - disc_loss__MIN","SGD-1 - disc_loss__MAX","SGD-5 - disc_loss","SGD-5 - disc_loss__MIN","SGD-5 - disc_loss__MAX","Adam-1 - disc_loss","Adam-1 - disc_loss__MIN","Adam-1 - disc_loss__MAX"
"966","1.3699838101863862","1.3699838101863862","1.3699838101863862","1.382988524834315","1.382988524834315","1.382988524834315","1.3819616448879242","1.3819616448879242","1.3819616448879242","1.377565580010414","1.377565580010414","1.377565580010414"
"967","1.3690757457415264","1.3690757457415264","1.3690757457415264","1.386249552766482","1.386249552766482","1.386249552766482","1.3818259795506795","1.3818259795506795","1.3818259795506795","1.3766969148317973","1.3766969148317973","1.3766969148317973"
"968","1.369569899837176","1.369569899837176","1.369569899837176","1.3850614829858143","1.3850614829858143","1.3850614829858143","1.382912247776985","1.382912247776985","1.382912247776985","1.3777197966972987","1.3777197966972987","1.3777197966972987"
"969","1.370558003981908","1.370558003981908","1.370558003981908","1.3860642749071121","1.3860642749071121","1.3860642749071121","1.382272659142812","1.382272659142812","1.382272659142812","1.377951099872589","1.377951099872589","1.377951099872589"
"970","1.3702734037240347","1.3702734037240347","1.3702734037240347","1.3852904911835988","1.3852904911835988","1.3852904911835988","1.381818540096283","1.381818540096283","1.381818540096283","1.3769369457165401","1.3769369457165401","1.3769369457165401"
"971","1.3692262035608291","1.3692262035608291","1.3692262035608291","1.3849647108713785","1.3849647108713785","1.3849647108713785","1.3817006409168244","1.3817006409168244","1.3817006409168244","1.3779601055383681","1.3779601055383681","1.3779601055383681"
"972","1.3695741625626883","1.3695741625626883","1.3695741625626883","1.3849158628781637","1.3849158628781637","1.3849158628781637","1.3815462644894918","1.3815462644894918","1.3815462644894918","1.3770215618610382","1.3770215618610382","1.3770215618610382"
"973","1.3700992852449416","1.3700992852449416","1.3700992852449416","1.3869750734170279","1.3869750734170279","1.3869750734170279","1.3826499285300573","1.3826499285300573","1.3826499285300573","1.3778279501199722","1.3778279501199722","1.3778279501199722"
"974","1.3700109314918518","1.3700109314918518","1.3700109314918518","1.386276674469312","1.386276674469312","1.386276674469312","1.3832461390892665","1.3832461390892665","1.3832461390892665","1.376321863134702","1.376321863134702","1.376321863134702"
"975","1.3698692828416825","1.3698692828416825","1.3698692828416825","1.3862337094545365","1.3862337094545365","1.3862337094545365","1.3825486592451732","1.3825486592451732","1.3825486592451732","1.3771586658557256","1.3771586658557256","1.3771586658557256"
"976","1.3696736266215643","1.3696736266215643","1.3696736266215643","1.3860402903954188","1.3860402903954188","1.3860402903954188","1.381441783706347","1.381441783706347","1.381441783706347","1.3771131747961045","1.3771131747961045","1.3771131747961045"
"977","1.3695127062002819","1.3695127062002819","1.3695127062002819","1.3864001524448395","1.3864001524448395","1.3864001524448395","1.3818498118718465","1.3818498118718465","1.3818498118718465","1.3781972779830296","1.3781972779830296","1.3781972779830296"
"978","1.3696356230974198","1.3696356230974198","1.3696356230974198","1.385846165418625","1.385846165418625","1.385846165418625","1.3822204889853795","1.3822204889853795","1.3822204889853795","1.3770910938580831","1.3770910938580831","1.3770910938580831"
"979","1.3693477978308997","1.3693477978308997","1.3693477978308997","1.3844520296653111","1.3844520296653111","1.3844520296653111","1.3832807258764903","1.3832807258764903","1.3832807258764903","1.3778303599357604","1.3778303599357604","1.3778303599357604"
"980","1.3698308402299881","1.3698308402299881","1.3698308402299881","1.385944976011912","1.385944976011912","1.385944976011912","1.3821887105703354","1.3821887105703354","1.3821887105703354","1.3775569572051367","1.3775569572051367","1.3775569572051367"
"981","1.3693680834770203","1.3693680834770203","1.3693680834770203","1.3858322874704996","1.3858322874704996","1.3858322874704996","1.3830587951342266","1.3830587951342266","1.3830587951342266","1.3786292278766632","1.3786292278766632","1.3786292278766632"
"982","1.3687700804074605","1.3687700804074605","1.3687700804074605","1.3855330936113994","1.3855330936113994","1.3855330936113994","1.3824570975701014","1.3824570975701014","1.3824570975701014","1.3779147336880366","1.3779147336880366","1.3779147336880366"
"983","1.3685204992691675","1.3685204992691675","1.3685204992691675","1.3847824281454086","1.3847824281454086","1.3847824281454086","1.3815456024805706","1.3815456024805706","1.3815456024805706","1.3764099176724751","1.3764099176724751","1.3764099176724751"
"984","1.3693331688642503","1.3693331688642503","1.3693331688642503","1.3833619143565496","1.3833619143565496","1.3833619143565496","1.3822873999675116","1.3822873999675116","1.3822873999675116","1.3785420163472493","1.3785420163472493","1.3785420163472493"
"985","1.369244863986969","1.369244863986969","1.369244863986969","1.3859615153074265","1.3859615153074265","1.3859615153074265","1.3819223725795746","1.3819223725795746","1.3819223725795746","1.378680045604706","1.378680045604706","1.378680045604706"
"986","1.3685322668155033","1.3685322668155033","1.3685322668155033","1.384981009165446","1.384981009165446","1.384981009165446","1.382321125070254","1.382321125070254","1.382321125070254","1.3777477908134461","1.3777477908134461","1.3777477908134461"
"987","1.3697733938694001","1.3697733938694001","1.3697733938694001","1.3878126313289008","1.3878126313289008","1.3878126313289008","1.382405298948288","1.382405298948288","1.382405298948288","1.377870193918546","1.377870193918546","1.377870193918546"
"988","1.3694036481777827","1.3694036481777827","1.3694036481777827","1.3852713855107626","1.3852713855107626","1.3852713855107626","1.3823084485530854","1.3823084485530854","1.3823084485530854","1.3775892434517543","1.3775892434517543","1.3775892434517543"
"989","1.368242293993632","1.368242293993632","1.368242293993632","1.38473044971625","1.38473044971625","1.38473044971625","1.381645867029826","1.381645867029826","1.381645867029826","1.3801329801479976","1.3801329801479976","1.3801329801479976"
"990","1.3693025002876917","1.3693025002876917","1.3693025002876917","1.3857242798805236","1.3857242798805236","1.3857242798805236","1.3828996149698893","1.3828996149698893","1.3828996149698893","1.3781018429994583","1.3781018429994583","1.3781018429994583"
"991","1.3703305898110072","1.3703305898110072","1.3703305898110072","1.3875361782312394","1.3875361782312394","1.3875361782312394","1.3824477698405584","1.3824477698405584","1.3824477698405584","1.379022595087687","1.379022595087687","1.379022595087687"
"992","1.3692648382981618","1.3692648382981618","1.3692648382981618","1.3838493698835372","1.3838493698835372","1.3838493698835372","1.3823697022596995","1.3823697022596995","1.3823697022596995","1.3774380985895793","1.3774380985895793","1.3774380985895793"
"993","1.3690028951565425","1.3690028951565425","1.3690028951565425","1.3852067250013351","1.3852067250013351","1.3852067250013351","1.3824403434991837","1.3824403434991837","1.3824403434991837","1.378348483244578","1.378348483244578","1.378348483244578"
"994","1.3694075475136438","1.3694075475136438","1.3694075475136438","1.3868685511747996","1.3868685511747996","1.3868685511747996","1.3824941160281499","1.3824941160281499","1.3824941160281499","1.3782420988877615","1.3782420988877615","1.3782420988877615"
"995","1.3699546839793524","1.3699546839793524","1.3699546839793524","1.3869786757230758","1.3869786757230758","1.3869786757230758","1.3829453299442926","1.3829453299442926","1.3829453299442926","1.3775692931811014","1.3775692931811014","1.3775692931811014"
"996","1.3685208825270334","1.3685208825270334","1.3685208825270334","1.3841529619693755","1.3841529619693755","1.3841529619693755","1.3824333826700845","1.3824333826700845","1.3824333826700845","1.3779639478524526","1.3779639478524526","1.3779639478524526"
"997","1.368755544622739","1.368755544622739","1.368755544622739","1.3869183188676835","1.3869183188676835","1.3869183188676835","1.382549573381742","1.382549573381742","1.382549573381742","1.3781391024589538","1.3781391024589538","1.3781391024589538"
"998","1.3687041489283245","1.3687041489283245","1.3687041489283245","1.3861415561040242","1.3861415561040242","1.3861415561040242","1.3823164665699006","1.3823164665699006","1.3823164665699006","1.3781759228308996","1.3781759228308996","1.3781759228308996"
"999","1.3708705868323643","1.3708705868323643","1.3708705868323643","1.3852612674236298","1.3852612674236298","1.3852612674236298","1.383017868200938","1.383017868200938","1.383017868200938","1.378714453180631","1.378714453180631","1.378714453180631"
"1000","1.3686527448892594","1.3686527448892594","1.3686527448892594","1.3861150886615117","1.3861150886615117","1.3861150886615117","1.383060684800148","1.383060684800148","1.383060684800148","1.3786707226435344","1.3786707226435344","1.3786707226435344"
"1001","1.3663931316137314","1.3663931316137314","1.3663931316137314","1.3929633462429047","1.3929633462429047","1.3929633462429047","1.3836137970288596","1.3836137970288596","1.3836137970288596","1.3763299427429836","1.3763299427429836","1.3763299427429836"
"1002","1.3654798913002013","1.3654798913002013","1.3654798913002013","1.3792468726634979","1.3792468726634979","1.3792468726634979","1.3822669851779938","1.3822669851779938","1.3822669851779938","1.3757980122168858","1.3757980122168858","1.3757980122168858"
"1003","1.3647588535149893","1.3647588535149893","1.3647588535149893","1.3854549890756607","1.3854549890756607","1.3854549890756607","1.3811788761615753","1.3811788761615753","1.3811788761615753","1.377108690738678","1.377108690738678","1.377108690738678"
"1004","1.3638064428170522","1.3638064428170522","1.3638064428170522","1.3837335203091303","1.3837335203091303","1.3837335203091303","1.3811904756228128","1.3811904756228128","1.3811904756228128","1.3746487611532212","1.3746487611532212","1.3746487611532212"
"1005","1.363891991575559","1.363891991575559","1.363891991575559","1.3822108298540114","1.3822108298540114","1.3822108298540114","1.380549305478732","1.380549305478732","1.380549305478732","1.3743105240662892","1.3743105240662892","1.3743105240662892"
"1006","1.3638074815273284","1.3638074815273284","1.3638074815273284","1.380512118736903","1.380512118736903","1.380512118736903","1.3811822032928467","1.3811822032928467","1.3811822032928467","1.3742525720596312","1.3742525720596312","1.3742525720596312"
"1007","1.363376982808113","1.363376982808113","1.363376982808113","1.3799532316128413","1.3799532316128413","1.3799532316128413","1.3811884784698487","1.3811884784698487","1.3811884784698487","1.3750607325633366","1.3750607325633366","1.3750607325633366"
"1008","1.3621655245622","1.3621655245622","1.3621655245622","1.3902873212099076","1.3902873212099076","1.3902873212099076","1.3812533976634342","1.3812533976634342","1.3812533976634342","1.3748121521870296","1.3748121521870296","1.3748121521870296"
"1009","1.3635724341869355","1.3635724341869355","1.3635724341869355","1.3683463682730992","1.3683463682730992","1.3683463682730992","1.382264504233996","1.382264504233996","1.382264504233996","1.3745093635718029","1.3745093635718029","1.3745093635718029"
"1010","1.3616624347368875","1.3616624347368875","1.3616624347368875","1.3860301691293717","1.3860301691293717","1.3860301691293717","1.382309868534406","1.382309868534406","1.382309868534406","1.3734597112735112","1.3734597112735112","1.3734597112735112"
"1011","1.3617368541161219","1.3617368541161219","1.3617368541161219","1.3896983031431833","1.3896983031431833","1.3896983031431833","1.3819665507475536","1.3819665507475536","1.3819665507475536","1.3731587092081705","1.3731587092081705","1.3731587092081705"
"1012","1.361913765867551","1.361913765867551","1.361913765867551","1.3754457680384318","1.3754457680384318","1.3754457680384318","1.3805418847004574","1.3805418847004574","1.3805418847004574","1.3742166678110759","1.3742166678110759","1.3742166678110759"
"1013","1.362141154805819","1.362141154805819","1.362141154805819","1.3846756581465403","1.3846756581465403","1.3846756581465403","1.380975977977117","1.380975977977117","1.380975977977117","1.3727725132306416","1.3727725132306416","1.3727725132306416"
"1014","1.3628271297613779","1.3628271297613779","1.3628271297613779","1.3885539929072062","1.3885539929072062","1.3885539929072062","1.3811268122990925","1.3811268122990925","1.3811268122990925","1.3744224719206493","1.3744224719206493","1.3744224719206493"
"1015","1.361463953057925","1.361463953057925","1.361463953057925","1.3850197945038478","1.3850197945038478","1.3850197945038478","1.381458993156751","1.381458993156751","1.381458993156751","1.3732830627759298","1.3732830627759298","1.3732830627759298"
"1016","1.360710324048996","1.360710324048996","1.360710324048996","1.3917963300148646","1.3917963300148646","1.3917963300148646","1.380088814496994","1.380088814496994","1.380088814496994","1.3737791695197423","1.3737791695197423","1.3737791695197423"
"1017","1.3607616712649664","1.3607616712649664","1.3607616712649664","1.3795004951953889","1.3795004951953889","1.3795004951953889","1.3804639663298925","1.3804639663298925","1.3804639663298925","1.3739287531375886","1.3739287531375886","1.3739287531375886"
"1018","1.360893847346306","1.360893847346306","1.360893847346306","1.3937136596441269","1.3937136596441269","1.3937136596441269","1.3807529127597808","1.3807529127597808","1.3807529127597808","1.3730987477302552","1.3730987477302552","1.3730987477302552"
"1019","1.361495355963707","1.361495355963707","1.361495355963707","1.3870071786642075","1.3870071786642075","1.3870071786642075","1.3803147580226263","1.3803147580226263","1.3803147580226263","1.3725846028327942","1.3725846028327942","1.3725846028327942"
"1020","1.3611163914203643","1.3611163914203643","1.3611163914203643","1.3811559913555782","1.3811559913555782","1.3811559913555782","1.3826615619659424","1.3826615619659424","1.3826615619659424","1.3735367027918497","1.3735367027918497","1.3735367027918497"
"1021","1.361516540646553","1.361516540646553","1.361516540646553","1.386325575709343","1.386325575709343","1.386325575709343","1.3815400433540344","1.3815400433540344","1.3815400433540344","1.3728000187873841","1.3728000187873841","1.3728000187873841"
"1022","1.3613977416356404","1.3613977416356404","1.3613977416356404","1.3919177691141764","1.3919177691141764","1.3919177691141764","1.3810550141334534","1.3810550141334534","1.3810550141334534","1.3738165352741878","1.3738165352741878","1.3738165352741878"
"1023","1.3625314990679422","1.3625314990679422","1.3625314990679422","1.3816458080212275","1.3816458080212275","1.3816458080212275","1.3808459985256194","1.3808459985256194","1.3808459985256194","1.3722285558780034","1.3722285558780034","1.3722285558780034"
"1024","1.360723743637403","1.360723743637403","1.360723743637403","1.3963818834225337","1.3963818834225337","1.3963818834225337","1.3804254911343257","1.3804254911343257","1.3804254911343257","1.372511801123619","1.372511801123619","1.372511801123619"
"1025","1.361372834444046","1.361372834444046","1.361372834444046","1.3830534344911576","1.3830534344911576","1.3830534344911576","1.3807840931415558","1.3807840931415558","1.3807840931415558","1.3714400633176167","1.3714400633176167","1.3714400633176167"
"1026","1.360874346892039","1.360874346892039","1.360874346892039","1.3913605018456776","1.3913605018456776","1.3913605018456776","1.382033007144928","1.382033007144928","1.382033007144928","1.372055534919103","1.372055534919103","1.372055534919103"
"1027","1.3600222076972326","1.3600222076972326","1.3600222076972326","1.38705601811409","1.38705601811409","1.38705601811409","1.3815737042824427","1.3815737042824427","1.3815737042824427","1.3729077599445978","1.3729077599445978","1.3729077599445978"
"1028","1.3609070765972138","1.3609070765972138","1.3609070765972138","1.386994933684667","1.386994933684667","1.386994933684667","1.3798230624198913","1.3798230624198913","1.3798230624198913","1.372021971742312","1.372021971742312","1.372021971742312"
"1029","1.3618057004610697","1.3618057004610697","1.3618057004610697","1.3807248657941817","1.3807248657941817","1.3807248657941817","1.3799683765570323","1.3799683765570323","1.3799683765570323","1.372824543118477","1.372824543118477","1.372824543118477"
"1030","1.359570587873459","1.359570587873459","1.359570587873459","1.3927905609210331","1.3927905609210331","1.3927905609210331","1.3797846140464147","1.3797846140464147","1.3797846140464147","1.3727250574032466","1.3727250574032466","1.3727250574032466"
"1031","1.360841397245725","1.360841397245725","1.360841397245725","1.3807458217938742","1.3807458217938742","1.3807458217938742","1.3807613637049994","1.3807613637049994","1.3807613637049994","1.372105938990911","1.372105938990911","1.372105938990911"
"1032","1.3605031897624333","1.3605031897624333","1.3605031897624333","1.383514514962832","1.383514514962832","1.383514514962832","1.3822085424264272","1.3822085424264272","1.3822085424264272","1.372952601512273","1.372952601512273","1.372952601512273"
"1033","1.3603127388159435","1.3603127388159435","1.3603127388159435","1.3785042391220728","1.3785042391220728","1.3785042391220728","1.3810034517447154","1.3810034517447154","1.3810034517447154","1.3724708662430445","1.3724708662430445","1.3724708662430445"
"1034","1.360831441283226","1.360831441283226","1.360831441283226","1.390275519490242","1.390275519490242","1.390275519490242","1.3809351323048273","1.3809351323048273","1.3809351323048273","1.372277593612671","1.372277593612671","1.372277593612671"
"1035","1.3599223373333613","1.3599223373333613","1.3599223373333613","1.37711894094944","1.37711894094944","1.37711894094944","1.3802185769875843","1.3802185769875843","1.3802185769875843","1.3723590127627054","1.3723590127627054","1.3723590127627054"
"1036","1.359889392852783","1.359889392852783","1.359889392852783","1.3801305335760117","1.3801305335760117","1.3801305335760117","1.3797947667042414","1.3797947667042414","1.3797947667042414","1.3717215132713318","1.3717215132713318","1.3717215132713318"
"1037","1.3592305914560954","1.3592305914560954","1.3592305914560954","1.382242395877838","1.382242395877838","1.382242395877838","1.3817772299051285","1.3817772299051285","1.3817772299051285","1.372816065152486","1.372816065152486","1.372816065152486"
"1038","1.3606453692913056","1.3606453692913056","1.3606453692913056","1.3922937442859014","1.3922937442859014","1.3922937442859014","1.3817022488514583","1.3817022488514583","1.3817022488514583","1.3706053195397059","1.3706053195397059","1.3706053195397059"
"1039","1.3608309986193974","1.3608309986193974","1.3608309986193974","1.377694568435351","1.377694568435351","1.377694568435351","1.3801276991764704","1.3801276991764704","1.3801276991764704","1.371989892522494","1.371989892522494","1.371989892522494"
"1040","1.359229319691658","1.359229319691658","1.359229319691658","1.3894597856203714","1.3894597856203714","1.3894597856203714","1.3797258760531743","1.3797258760531743","1.3797258760531743","1.3707947798569997","1.3707947798569997","1.3707947798569997"
"1041","1.3597745547691982","1.3597745547691982","1.3597745547691982","1.3819120256106059","1.3819120256106059","1.3819120256106059","1.3813218639294307","1.3813218639294307","1.3813218639294307","1.3718778238693874","1.3718778238693874","1.3718778238693874"
"1042","1.35944362560908","1.35944362560908","1.35944362560908","1.3946569255987804","1.3946569255987804","1.3946569255987804","1.3810523204008738","1.3810523204008738","1.3810523204008738","1.371522030433019","1.371522030433019","1.371522030433019"
"1043","1.3590688276290894","1.3590688276290894","1.3590688276290894","1.382905097603798","1.382905097603798","1.382905097603798","1.3796772933006287","1.3796772933006287","1.3796772933006287","1.3727670041720073","1.3727670041720073","1.3727670041720073"
"1044","1.3594459811846415","1.3594459811846415","1.3594459811846415","1.3839670956134795","1.3839670956134795","1.3839670956134795","1.3812444990873336","1.3812444990873336","1.3812444990873336","1.371156835158666","1.371156835158666","1.371156835158666"
"1045","1.359388952255249","1.359388952255249","1.359388952255249","1.3879332170883814","1.3879332170883814","1.3879332170883814","1.3813183951377868","1.3813183951377868","1.3813183951377868","1.3714310528834661","1.3714310528834661","1.3714310528834661"
"1046","1.3584287490447362","1.3584287490447362","1.3584287490447362","1.3853829236825308","1.3853829236825308","1.3853829236825308","1.3807206906874974","1.3807206906874974","1.3807206906874974","1.3721132743358613","1.3721132743358613","1.3721132743358613"
"1047","1.3593985621134441","1.3593985621134441","1.3593985621134441","1.383476763566335","1.383476763566335","1.383476763566335","1.3803916615247727","1.3803916615247727","1.3803916615247727","1.3721927764018376","1.3721927764018376","1.3721927764018376"
"1048","1.3585671613613763","1.3585671613613763","1.3585671613613763","1.385348219871521","1.385348219871521","1.385348219871521","1.3799438267946242","1.3799438267946242","1.3799438267946242","1.3705457564194996","1.3705457564194996","1.3705457564194996"
"1049","1.3595474459727606","1.3595474459727606","1.3595474459727606","1.3792711712916692","1.3792711712916692","1.3792711712916692","1.3801022585233051","1.3801022585233051","1.3801022585233051","1.3709333469470342","1.3709333469470342","1.3709333469470342"
"1050","1.3591390991210937","1.3591390991210937","1.3591390991210937","1.3841792200009029","1.3841792200009029","1.3841792200009029","1.3811322434743245","1.3811322434743245","1.3811322434743245","1.3720340138673783","1.3720340138673783","1.3720340138673783"
"1051","1.3594896348317465","1.3594896348317465","1.3594896348317465","1.3903648418188095","1.3903648418188095","1.3903648418188095","1.3805384983619053","1.3805384983619053","1.3805384983619053","1.3712218342224758","1.3712218342224758","1.3712218342224758"
"1052","1.3599237445990244","1.3599237445990244","1.3599237445990244","1.363176631728808","1.363176631728808","1.363176631728808","1.3809976015488308","1.3809976015488308","1.3809976015488308","1.371330647468567","1.371330647468567","1.371330647468567"
"1053","1.3590189230442047","1.3590189230442047","1.3590189230442047","1.399621482292811","1.399621482292811","1.399621482292811","1.3808791387081145","1.3808791387081145","1.3808791387081145","1.3714001675446827","1.3714001675446827","1.3714001675446827"
"1054","1.3590418541431426","1.3590418541431426","1.3590418541431426","1.3747773555914562","1.3747773555914562","1.3747773555914562","1.380697465936343","1.380697465936343","1.380697465936343","1.3707770115137101","1.3707770115137101","1.3707770115137101"
"1055","1.3595250604550044","1.3595250604550044","1.3595250604550044","1.392171220779419","1.392171220779419","1.392171220779419","1.3801506145795186","1.3801506145795186","1.3801506145795186","1.3715593204895655","1.3715593204895655","1.3715593204895655"
"1056","1.3582587218284607","1.3582587218284607","1.3582587218284607","1.3865143565336864","1.3865143565336864","1.3865143565336864","1.3804573732614518","1.3804573732614518","1.3804573732614518","1.370792763630549","1.370792763630549","1.370792763630549"
"1057","1.3603697141011557","1.3603697141011557","1.3603697141011557","1.3879314458370209","1.3879314458370209","1.3879314458370209","1.3804253274202347","1.3804253274202347","1.3804253274202347","1.3712134649356207","1.3712134649356207","1.3712134649356207"
"1058","1.3589496916532517","1.3589496916532517","1.3589496916532517","1.3812966650724412","1.3812966650724412","1.3812966650724412","1.380549655755361","1.380549655755361","1.380549655755361","1.3720390351613363","1.3720390351613363","1.3720390351613363"
"1059","1.358745440642039","1.358745440642039","1.358745440642039","1.3879052378733954","1.3879052378733954","1.3879052378733954","1.38188878595829","1.38188878595829","1.38188878595829","1.3709231501817702","1.3709231501817702","1.3709231501817702"
"1060","1.3584156775474547","1.3584156775474547","1.3584156775474547","1.3872885408004125","1.3872885408004125","1.3872885408004125","1.3803859893480936","1.3803859893480936","1.3803859893480936","1.3717975954214732","1.3717975954214732","1.3717975954214732"
"1061","1.3585150935252508","1.3585150935252508","1.3585150935252508","1.3894263301293055","1.3894263301293055","1.3894263301293055","1.3806524682044983","1.3806524682044983","1.3806524682044983","1.3712443643808365","1.3712443643808365","1.3712443643808365"
"1062","1.360125862757365","1.360125862757365","1.360125862757365","1.3862641739845276","1.3862641739845276","1.3862641739845276","1.3811433583498","1.3811433583498","1.3811433583498","1.37211936155955","1.37211936155955","1.37211936155955"
"1063","1.3594592215617498","1.3594592215617498","1.3594592215617498","1.3843673807382584","1.3843673807382584","1.3843673807382584","1.3805491409699122","1.3805491409699122","1.3805491409699122","1.371805067062378","1.371805067062378","1.371805067062378"
"1064","1.3588396809498469","1.3588396809498469","1.3588396809498469","1.3888210823138556","1.3888210823138556","1.3888210823138556","1.3803368282318116","1.3803368282318116","1.3803368282318116","1.3710146407286325","1.3710146407286325","1.3710146407286325"
"1065","1.358865192135175","1.358865192135175","1.358865192135175","1.3779083675146102","1.3779083675146102","1.3779083675146102","1.3817182876666387","1.3817182876666387","1.3817182876666387","1.3723666898409526","1.3723666898409526","1.3723666898409526"
"1066","1.3579567805926005","1.3579567805926005","1.3579567805926005","1.3796574503183365","1.3796574503183365","1.3796574503183365","1.3807495162884393","1.3807495162884393","1.3807495162884393","1.3703191967805226","1.3703191967805226","1.3703191967805226"
"1067","1.357911660472552","1.357911660472552","1.357911660472552","1.3948495650291444","1.3948495650291444","1.3948495650291444","1.3808802477518718","1.3808802477518718","1.3808802477518718","1.3702178992827734","1.3702178992827734","1.3702178992827734"
"1068","1.357882487376531","1.357882487376531","1.357882487376531","1.3822597773869831","1.3822597773869831","1.3822597773869831","1.38148283859094","1.38148283859094","1.38148283859094","1.3711419522762298","1.3711419522762298","1.3711419522762298"
"1069","1.3602501531442006","1.3602501531442006","1.3602501531442006","1.379957738518715","1.379957738518715","1.379957738518715","1.3811200187603632","1.3811200187603632","1.3811200187603632","1.3714241470893225","1.3714241470893225","1.3714241470893225"
"1070","1.35749362607797","1.35749362607797","1.35749362607797","1.3905123502016068","1.3905123502016068","1.3905123502016068","1.3805530222256979","1.3805530222256979","1.3805530222256979","1.3709556214014689","1.3709556214014689","1.3709556214014689"
"1071","1.3594701703389485","1.3594701703389485","1.3594701703389485","1.3688616120815278","1.3688616120815278","1.3688616120815278","1.380303079287211","1.380303079287211","1.380303079287211","1.3713009029626846","1.3713009029626846","1.3713009029626846"
"1072","1.3589226633310318","1.3589226633310318","1.3589226633310318","1.3956930377086003","1.3956930377086003","1.3956930377086003","1.3800655219952265","1.3800655219952265","1.3800655219952265","1.3715210392077763","1.3715210392077763","1.3715210392077763"
"1073","1.358438456058502","1.358438456058502","1.358438456058502","1.3761221106847128","1.3761221106847128","1.3761221106847128","1.3809663959344227","1.3809663959344227","1.3809663959344227","1.3716330514351527","1.3716330514351527","1.3716330514351527"
"1074","1.3575881187121073","1.3575881187121073","1.3575881187121073","1.3828015919526417","1.3828015919526417","1.3828015919526417","1.381601414680481","1.381601414680481","1.381601414680481","1.3710470982392629","1.3710470982392629","1.3710470982392629"
"1075","1.3591972267627717","1.3591972267627717","1.3591972267627717","1.3850624672571819","1.3850624672571819","1.3850624672571819","1.3811800448099771","1.3811800448099771","1.3811800448099771","1.3715527562300365","1.3715527562300365","1.3715527562300365"
"1076","1.3588142037391662","1.3588142037391662","1.3588142037391662","1.3783716936906178","1.3783716936906178","1.3783716936906178","1.3805836582183837","1.3805836582183837","1.3805836582183837","1.3700054699182511","1.3700054699182511","1.3700054699182511"
"1077","1.3583008454243342","1.3583008454243342","1.3583008454243342","1.3841893633206686","1.3841893633206686","1.3841893633206686","1.380737730662028","1.380737730662028","1.380737730662028","1.3712938117980957","1.3712938117980957","1.3712938117980957"
"1078","1.360544078350067","1.360544078350067","1.360544078350067","1.3823034262657166","1.3823034262657166","1.3823034262657166","1.3815543409188589","1.3815543409188589","1.3815543409188589","1.3704272613922754","1.3704272613922754","1.3704272613922754"
"1079","1.3580762326717377","1.3580762326717377","1.3580762326717377","1.3894023394584656","1.3894023394584656","1.3894023394584656","1.3806175424655278","1.3806175424655278","1.3806175424655278","1.3707088991006215","1.3707088991006215","1.3707088991006215"
"1080","1.358537791967392","1.358537791967392","1.358537791967392","1.3776234416166941","1.3776234416166941","1.3776234416166941","1.3823059103886286","1.3823059103886286","1.3823059103886286","1.3712979970375696","1.3712979970375696","1.3712979970375696"
"1081","1.3590889857212702","1.3590889857212702","1.3590889857212702","1.4018631519873936","1.4018631519873936","1.4018631519873936","1.3811006011565525","1.3811006011565525","1.3811006011565525","1.3705898823340734","1.3705898823340734","1.3705898823340734"
"1082","1.359724257985751","1.359724257985751","1.359724257985751","1.3795132259527842","1.3795132259527842","1.3795132259527842","1.3809482612212498","1.3809482612212498","1.3809482612212498","1.3705587210257848","1.3705587210257848","1.3705587210257848"
"1083","1.3587763422727586","1.3587763422727586","1.3587763422727586","1.3812582727273306","1.3812582727273306","1.3812582727273306","1.380597140987714","1.380597140987714","1.380597140987714","1.370109538435936","1.370109538435936","1.370109538435936"
"1084","1.3579535367091498","1.3579535367091498","1.3579535367091498","1.391877352197965","1.391877352197965","1.391877352197965","1.3803085106611253","1.3803085106611253","1.3803085106611253","1.3709433474143347","1.3709433474143347","1.3709433474143347"
"1085","1.3589317645629246","1.3589317645629246","1.3589317645629246","1.3877756269772847","1.3877756269772847","1.3877756269772847","1.381362636089325","1.381362636089325","1.381362636089325","1.3702704600493114","1.3702704600493114","1.3702704600493114"
"1086","1.3583730467160542","1.3583730467160542","1.3583730467160542","1.3863924521207809","1.3863924521207809","1.3863924521207809","1.3812233142058055","1.3812233142058055","1.3812233142058055","1.37064098238945","1.37064098238945","1.37064098238945"
"1087","1.3587104352315267","1.3587104352315267","1.3587104352315267","1.3910211994250616","1.3910211994250616","1.3910211994250616","1.3815680464108786","1.3815680464108786","1.3815680464108786","1.3708480620384216","1.3708480620384216","1.3708480620384216"
"1088","1.3593147349357606","1.3593147349357606","1.3593147349357606","1.3913333759705226","1.3913333759705226","1.3913333759705226","1.381375140150388","1.381375140150388","1.381375140150388","1.3712030692895254","1.3712030692895254","1.3712030692895254"
"1089","1.3581384638945262","1.3581384638945262","1.3581384638945262","1.3749143391847611","1.3749143391847611","1.3749143391847611","1.3810154330730438","1.3810154330730438","1.3810154330730438","1.370980916817983","1.370980916817983","1.370980916817983"
"1090","1.3575735773642859","1.3575735773642859","1.3575735773642859","1.3901390477021536","1.3901390477021536","1.3901390477021536","1.3810021519660949","1.3810021519660949","1.3810021519660949","1.3700853250424068","1.3700853250424068","1.3700853250424068"
